,datetime,ghi,gti,power
56448,12-05-2019 00:00,0,0,0
56449,12-05-2019 00:15,0,0,0
56450,12-05-2019 00:30,0,0,0
56451,12-05-2019 00:45,0,0,0
56452,12-05-2019 01:00,0,0,0
56453,12-05-2019 01:15,0,0,0
56454,12-05-2019 01:30,0,0,0
56455,12-05-2019 01:45,0,0,0
56456,12-05-2019 02:00,0,0,0
56457,12-05-2019 02:15,0,0,0
56458,12-05-2019 02:30,0,0,0
56459,12-05-2019 02:45,0,0,0
56460,12-05-2019 03:00,0,0,0
56461,12-05-2019 03:15,0,0,0
56462,12-05-2019 03:30,0,0,0
56463,12-05-2019 03:45,0,0,0
56464,12-05-2019 04:00,0,0,0
56465,12-05-2019 04:15,0,0,0
56466,12-05-2019 04:30,0,0,0
56467,12-05-2019 04:45,0,0,0
56468,12-05-2019 05:00,0,0,0
56469,12-05-2019 05:15,0,0,0
56470,12-05-2019 05:30,0,0,0
56471,12-05-2019 05:45,0,0,0
56472,12-05-2019 06:00,,,0.37
56473,12-05-2019 06:15,,,0.45
56474,12-05-2019 06:30,,,0.66
56475,12-05-2019 06:45,,,1.06
56476,12-05-2019 07:00,,,2.11
56477,12-05-2019 07:15,,,3.7
56478,12-05-2019 07:30,,,3.88
56479,12-05-2019 07:45,,,4.05
56480,12-05-2019 08:00,,,4.93
56481,12-05-2019 08:15,,,6.52
56482,12-05-2019 08:30,,,7.48
56483,12-05-2019 08:45,,,8.84
56484,12-05-2019 09:00,,,9.83
56485,12-05-2019 09:15,,,10.04
56486,12-05-2019 09:30,,,10.9
56487,12-05-2019 09:45,,,11.99
56488,12-05-2019 10:00,,,11.24
56489,12-05-2019 10:15,,,12.99
56490,12-05-2019 10:30,,,13.22
56491,12-05-2019 10:45,,,13.78
56492,12-05-2019 11:00,,,14.06
56493,12-05-2019 11:15,,,14.3
56494,12-05-2019 11:30,,,14.4
56495,12-05-2019 11:45,,,14.5
56496,12-05-2019 12:00,,,14.42
56497,12-05-2019 12:15,,,8.29
56498,12-05-2019 12:30,,,14.34
56499,12-05-2019 12:45,,,14.04
56500,12-05-2019 13:00,,,14.11
56501,12-05-2019 13:15,,,13.52
56502,12-05-2019 13:30,,,13.84
56503,12-05-2019 13:45,,,13.17
56504,12-05-2019 14:00,,,12.76
56505,12-05-2019 14:15,,,12.5
56506,12-05-2019 14:30,,,12.19
56507,12-05-2019 14:45,,,11.08
56508,12-05-2019 15:00,,,10.62
56509,12-05-2019 15:15,,,9.15
56510,12-05-2019 15:30,,,8.65
56511,12-05-2019 15:45,,,7.98
56512,12-05-2019 16:00,,,7
56513,12-05-2019 16:15,,,6.37
56514,12-05-2019 16:30,,,5.51
56515,12-05-2019 16:45,,,3.61
56516,12-05-2019 17:00,,,3.44
56517,12-05-2019 17:15,,,2.61
56518,12-05-2019 17:30,,,1.83
56519,12-05-2019 17:45,,,1.38
56520,12-05-2019 18:00,0,0,0
56521,12-05-2019 18:15,0,0,0
56522,12-05-2019 18:30,0,0,0
56523,12-05-2019 18:45,0,0,0
56524,12-05-2019 19:00,0,0,0
56525,12-05-2019 19:15,0,0,0
56526,12-05-2019 19:30,0,0,0
56527,12-05-2019 19:45,0,0,0
56528,12-05-2019 20:00,0,0,0
56529,12-05-2019 20:15,0,0,0
56530,12-05-2019 20:30,0,0,0
56531,12-05-2019 20:45,0,0,0
56532,12-05-2019 21:00,0,0,0
56533,12-05-2019 21:15,0,0,0
56534,12-05-2019 21:30,0,0,0
56535,12-05-2019 21:45,0,0,0
56536,12-05-2019 22:00,0,0,0
56537,12-05-2019 22:15,0,0,0
56538,12-05-2019 22:30,0,0,0
56539,12-05-2019 22:45,0,0,0
56540,12-05-2019 23:00,0,0,0
56541,12-05-2019 23:15,0,0,0
56542,12-05-2019 23:30,0,0,0
56543,12-05-2019 23:45,0,0,0
56544,13-05-2019 00:00,0,0,0
56545,13-05-2019 00:15,0,0,0
56546,13-05-2019 00:30,0,0,0
56547,13-05-2019 00:45,0,0,0
56548,13-05-2019 01:00,0,0,0
56549,13-05-2019 01:15,0,0,0
56550,13-05-2019 01:30,0,0,0
56551,13-05-2019 01:45,0,0,0
56552,13-05-2019 02:00,0,0,0
56553,13-05-2019 02:15,0,0,0
56554,13-05-2019 02:30,0,0,0
56555,13-05-2019 02:45,0,0,0
56556,13-05-2019 03:00,0,0,0
56557,13-05-2019 03:15,0,0,0
56558,13-05-2019 03:30,0,0,0
56559,13-05-2019 03:45,0,0,0
56560,13-05-2019 04:00,0,0,0
56561,13-05-2019 04:15,0,0,0
56562,13-05-2019 04:30,0,0,0
56563,13-05-2019 04:45,0,0,0
56564,13-05-2019 05:00,0,0,0
56565,13-05-2019 05:15,0,0,0
56566,13-05-2019 05:30,0,0,0
56567,13-05-2019 05:45,0,0,0
56568,13-05-2019 06:00,,,0.55
56569,13-05-2019 06:15,,,0.91
56570,13-05-2019 06:30,,,1.27
56571,13-05-2019 06:45,,,1.73
56572,13-05-2019 07:00,,,2.13
56573,13-05-2019 07:15,,,3.3
56574,13-05-2019 07:30,,,3.52
56575,13-05-2019 07:45,,,3.83
56576,13-05-2019 08:00,,,4.13
56577,13-05-2019 08:15,,,5.2
56578,13-05-2019 08:30,,,6.71
56579,13-05-2019 08:45,,,7.73
56580,13-05-2019 09:00,,,2.48
56581,13-05-2019 09:15,,,9.05
56582,13-05-2019 09:30,,,10.24
56583,13-05-2019 09:45,,,10.65
56584,13-05-2019 10:00,,,10.99
56585,13-05-2019 10:15,,,11.34
56586,13-05-2019 10:30,,,11.58
56587,13-05-2019 10:45,,,11.64
56588,13-05-2019 11:00,,,11.88
56589,13-05-2019 11:15,,,12.85
56590,13-05-2019 11:30,,,12.65
56591,13-05-2019 11:45,,,12.22
56592,13-05-2019 12:00,,,13.39
56593,13-05-2019 12:15,,,13.82
56594,13-05-2019 12:30,,,13.76
56595,13-05-2019 12:45,,,12.75
56596,13-05-2019 13:00,,,13.48
56597,13-05-2019 13:15,,,13.8
56598,13-05-2019 13:30,,,10.48
56599,13-05-2019 13:45,,,9.15
56600,13-05-2019 14:00,,,11.12
56601,13-05-2019 14:15,,,6.14
56602,13-05-2019 14:30,,,4.82
56603,13-05-2019 14:45,,,3.89
56604,13-05-2019 15:00,,,9.4
56605,13-05-2019 15:15,,,5.52
56606,13-05-2019 15:30,,,6.58
56607,13-05-2019 15:45,,,8.63
56608,13-05-2019 16:00,,,7.23
56609,13-05-2019 16:15,,,5.39
56610,13-05-2019 16:30,,,2.45
56611,13-05-2019 16:45,,,1.33
56612,13-05-2019 17:00,,,1.09
56613,13-05-2019 17:15,,,0.56
56614,13-05-2019 17:30,,,0.16
56615,13-05-2019 17:45,,,0
56616,13-05-2019 18:00,0,0,0
56617,13-05-2019 18:15,0,0,0
56618,13-05-2019 18:30,0,0,0
56619,13-05-2019 18:45,0,0,0
56620,13-05-2019 19:00,0,0,0
56621,13-05-2019 19:15,0,0,0
56622,13-05-2019 19:30,0,0,0
56623,13-05-2019 19:45,0,0,0
56624,13-05-2019 20:00,0,0,0
56625,13-05-2019 20:15,0,0,0
56626,13-05-2019 20:30,0,0,0
56627,13-05-2019 20:45,0,0,0
56628,13-05-2019 21:00,0,0,0
56629,13-05-2019 21:15,0,0,0
56630,13-05-2019 21:30,0,0,0
56631,13-05-2019 21:45,0,0,0
56632,13-05-2019 22:00,0,0,0
56633,13-05-2019 22:15,0,0,0
56634,13-05-2019 22:30,0,0,0
56635,13-05-2019 22:45,0,0,0
56636,13-05-2019 23:00,0,0,0
56637,13-05-2019 23:15,0,0,0
56638,13-05-2019 23:30,0,0,0
56639,13-05-2019 23:45,0,0,0
56640,14-05-2019 00:00,0,0,0
56641,14-05-2019 00:15,0,0,0
56642,14-05-2019 00:30,0,0,0
56643,14-05-2019 00:45,0,0,0
56644,14-05-2019 01:00,0,0,0
56645,14-05-2019 01:15,0,0,0
56646,14-05-2019 01:30,0,0,0
56647,14-05-2019 01:45,0,0,0
56648,14-05-2019 02:00,0,0,0
56649,14-05-2019 02:15,0,0,0
56650,14-05-2019 02:30,0,0,0
56651,14-05-2019 02:45,0,0,0
56652,14-05-2019 03:00,0,0,0
56653,14-05-2019 03:15,0,0,0
56654,14-05-2019 03:30,0,0,0
56655,14-05-2019 03:45,0,0,0
56656,14-05-2019 04:00,0,0,0
56657,14-05-2019 04:15,0,0,0
56658,14-05-2019 04:30,0,0,0
56659,14-05-2019 04:45,0,0,0
56660,14-05-2019 05:00,0,0,0
56661,14-05-2019 05:15,0,0,0
56662,14-05-2019 05:30,0,0,0
56663,14-05-2019 05:45,0,0,0
56664,14-05-2019 06:00,,,0
56665,14-05-2019 06:15,,,0.23
56666,14-05-2019 06:30,,,0.44
56667,14-05-2019 06:45,,,1.41
56668,14-05-2019 07:00,,,2.49
56669,14-05-2019 07:15,,,3.82
56670,14-05-2019 07:30,,,4.17
56671,14-05-2019 07:45,,,5.34
56672,14-05-2019 08:00,,,6.34
56673,14-05-2019 08:15,,,7.32
56674,14-05-2019 08:30,,,8.04
56675,14-05-2019 08:45,,,8.83
56676,14-05-2019 09:00,,,9.99
56677,14-05-2019 09:15,,,10.49
56678,14-05-2019 09:30,,,11.36
56679,14-05-2019 09:45,,,12.22
56680,14-05-2019 10:00,,,12.65
56681,14-05-2019 10:15,,,13.15
56682,14-05-2019 10:30,,,13.69
56683,14-05-2019 10:45,,,14.11
56684,14-05-2019 11:00,,,14.43
56685,14-05-2019 11:15,,,14.72
56686,14-05-2019 11:30,,,15.08
56687,14-05-2019 11:45,,,15.07
56688,14-05-2019 12:00,,,15.24
56689,14-05-2019 12:15,,,15.25
56690,14-05-2019 12:30,,,15.25
56691,14-05-2019 12:45,,,15.27
56692,14-05-2019 13:00,,,15.04
56693,14-05-2019 13:15,,,14.81
56694,14-05-2019 13:30,,,14.47
56695,14-05-2019 13:45,,,14.24
56696,14-05-2019 14:00,,,13.68
56697,14-05-2019 14:15,,,13.33
56698,14-05-2019 14:30,,,11.21
56699,14-05-2019 14:45,,,12.4
56700,14-05-2019 15:00,,,11.7
56701,14-05-2019 15:15,,,7.31
56702,14-05-2019 15:30,,,10.19
56703,14-05-2019 15:45,,,9.22
56704,14-05-2019 16:00,,,7.96
56705,14-05-2019 16:15,,,6.31
56706,14-05-2019 16:30,,,6.04
56707,14-05-2019 16:45,,,5.06
56708,14-05-2019 17:00,,,2.6
56709,14-05-2019 17:15,,,1.53
56710,14-05-2019 17:30,,,0
56711,14-05-2019 17:45,,,1.72
56712,14-05-2019 18:00,0,0,0
56713,14-05-2019 18:15,0,0,0
56714,14-05-2019 18:30,0,0,0
56715,14-05-2019 18:45,0,0,0
56716,14-05-2019 19:00,0,0,0
56717,14-05-2019 19:15,0,0,0
56718,14-05-2019 19:30,0,0,0
56719,14-05-2019 19:45,0,0,0
56720,14-05-2019 20:00,0,0,0
56721,14-05-2019 20:15,0,0,0
56722,14-05-2019 20:30,0,0,0
56723,14-05-2019 20:45,0,0,0
56724,14-05-2019 21:00,0,0,0
56725,14-05-2019 21:15,0,0,0
56726,14-05-2019 21:30,0,0,0
56727,14-05-2019 21:45,0,0,0
56728,14-05-2019 22:00,0,0,0
56729,14-05-2019 22:15,0,0,0
56730,14-05-2019 22:30,0,0,0
56731,14-05-2019 22:45,0,0,0
56732,14-05-2019 23:00,0,0,0
56733,14-05-2019 23:15,0,0,0
56734,14-05-2019 23:30,0,0,0
56735,14-05-2019 23:45,0,0,0
56736,15-05-2019 00:00,0,0,0
56737,15-05-2019 00:15,0,0,0
56738,15-05-2019 00:30,0,0,0
56739,15-05-2019 00:45,0,0,0
56740,15-05-2019 01:00,0,0,0
56741,15-05-2019 01:15,0,0,0
56742,15-05-2019 01:30,0,0,0
56743,15-05-2019 01:45,0,0,0
56744,15-05-2019 02:00,0,0,0
56745,15-05-2019 02:15,0,0,0
56746,15-05-2019 02:30,0,0,0
56747,15-05-2019 02:45,0,0,0
56748,15-05-2019 03:00,0,0,0
56749,15-05-2019 03:15,0,0,0
56750,15-05-2019 03:30,0,0,0
56751,15-05-2019 03:45,0,0,0
56752,15-05-2019 04:00,0,0,0
56753,15-05-2019 04:15,0,0,0
56754,15-05-2019 04:30,0,0,0
56755,15-05-2019 04:45,0,0,0
56756,15-05-2019 05:00,0,0,0
56757,15-05-2019 05:15,0,0,0
56758,15-05-2019 05:30,0,0,0
56759,15-05-2019 05:45,0,0,0
56760,15-05-2019 06:00,,,0
56761,15-05-2019 06:15,,,0
56762,15-05-2019 06:30,,,0
56763,15-05-2019 06:45,,,0.06
56764,15-05-2019 07:00,,,0
56765,15-05-2019 07:15,,,0
56766,15-05-2019 07:30,,,0
56767,15-05-2019 07:45,,,0
56768,15-05-2019 08:00,,,0
56769,15-05-2019 08:15,,,0
56770,15-05-2019 08:30,,,0
56771,15-05-2019 08:45,,,0
56772,15-05-2019 09:00,,,0
56773,15-05-2019 09:15,,,0
56774,15-05-2019 09:30,,,0
56775,15-05-2019 09:45,,,0
56776,15-05-2019 10:00,,,0
56777,15-05-2019 10:15,,,0
56778,15-05-2019 10:30,,,0
56779,15-05-2019 10:45,,,0
56780,15-05-2019 11:00,,,0
56781,15-05-2019 11:15,,,0
56782,15-05-2019 11:30,,,0
56783,15-05-2019 11:45,,,0
56784,15-05-2019 12:00,,,0
56785,15-05-2019 12:15,,,0
56786,15-05-2019 12:30,,,0
56787,15-05-2019 12:45,,,0
56788,15-05-2019 13:00,,,7.57
56789,15-05-2019 13:15,,,15.95
56790,15-05-2019 13:30,,,15.48
56791,15-05-2019 13:45,,,14.57
56792,15-05-2019 14:00,,,12.54
56793,15-05-2019 14:15,,,13.25
56794,15-05-2019 14:30,,,13.42
56795,15-05-2019 14:45,,,12.73
56796,15-05-2019 15:00,,,11.91
56797,15-05-2019 15:15,,,10.98
56798,15-05-2019 15:30,,,10.11
56799,15-05-2019 15:45,,,9.12
56800,15-05-2019 16:00,,,8.19
56801,15-05-2019 16:15,,,7.15
56802,15-05-2019 16:30,,,5.98
56803,15-05-2019 16:45,,,4.78
56804,15-05-2019 17:00,,,3.71
56805,15-05-2019 17:15,,,2.33
56806,15-05-2019 17:30,,,2.3
56807,15-05-2019 17:45,,,1.73
56808,15-05-2019 18:00,0,0,0
56809,15-05-2019 18:15,0,0,0
56810,15-05-2019 18:30,0,0,0
56811,15-05-2019 18:45,0,0,0
56812,15-05-2019 19:00,0,0,0
56813,15-05-2019 19:15,0,0,0
56814,15-05-2019 19:30,0,0,0
56815,15-05-2019 19:45,0,0,0
56816,15-05-2019 20:00,0,0,0
56817,15-05-2019 20:15,0,0,0
56818,15-05-2019 20:30,0,0,0
56819,15-05-2019 20:45,0,0,0
56820,15-05-2019 21:00,0,0,0
56821,15-05-2019 21:15,0,0,0
56822,15-05-2019 21:30,0,0,0
56823,15-05-2019 21:45,0,0,0
56824,15-05-2019 22:00,0,0,0
56825,15-05-2019 22:15,0,0,0
56826,15-05-2019 22:30,0,0,0
56827,15-05-2019 22:45,0,0,0
56828,15-05-2019 23:00,0,0,0
56829,15-05-2019 23:15,0,0,0
56830,15-05-2019 23:30,0,0,0
56831,15-05-2019 23:45,0,0,0
56832,16-05-2019 00:00,0,0,0
56833,16-05-2019 00:15,0,0,0
56834,16-05-2019 00:30,0,0,0
56835,16-05-2019 00:45,0,0,0
56836,16-05-2019 01:00,0,0,0
56837,16-05-2019 01:15,0,0,0
56838,16-05-2019 01:30,0,0,0
56839,16-05-2019 01:45,0,0,0
56840,16-05-2019 02:00,0,0,0
56841,16-05-2019 02:15,0,0,0
56842,16-05-2019 02:30,0,0,0
56843,16-05-2019 02:45,0,0,0
56844,16-05-2019 03:00,0,0,0
56845,16-05-2019 03:15,0,0,0
56846,16-05-2019 03:30,0,0,0
56847,16-05-2019 03:45,0,0,0
56848,16-05-2019 04:00,0,0,0
56849,16-05-2019 04:15,0,0,0
56850,16-05-2019 04:30,0,0,0
56851,16-05-2019 04:45,0,0,0
56852,16-05-2019 05:00,0,0,0
56853,16-05-2019 05:15,0,0,0
56854,16-05-2019 05:30,0,0,0
56855,16-05-2019 05:45,0,0,0
56856,16-05-2019 06:00,,,0.12
56857,16-05-2019 06:15,,,0.4
56858,16-05-2019 06:30,,,0.36
56859,16-05-2019 06:45,,,0.43
56860,16-05-2019 07:00,,,0.83
56861,16-05-2019 07:15,,,1.82
56862,16-05-2019 07:30,,,1.72
56863,16-05-2019 07:45,,,1.48
56864,16-05-2019 08:00,,,3.94
56865,16-05-2019 08:15,,,4.73
56866,16-05-2019 08:30,,,7.72
56867,16-05-2019 08:45,,,9.19
56868,16-05-2019 09:00,,,10.15
56869,16-05-2019 09:15,,,9.33
56870,16-05-2019 09:30,,,11.18
56871,16-05-2019 09:45,,,11.76
56872,16-05-2019 10:00,,,12.5
56873,16-05-2019 10:15,,,12.74
56874,16-05-2019 10:30,,,13.72
56875,16-05-2019 10:45,,,11.29
56876,16-05-2019 11:00,,,12.75
56877,16-05-2019 11:15,,,15.27
56878,16-05-2019 11:30,,,14.73
56879,16-05-2019 11:45,,,14.83
56880,16-05-2019 12:00,,,14.73
56881,16-05-2019 12:15,,,15.32
56882,16-05-2019 12:30,,,11.99
56883,16-05-2019 12:45,,,14.9
56884,16-05-2019 13:00,,,13.56
56885,16-05-2019 13:15,,,9.46
56886,16-05-2019 13:30,,,2.24
56887,16-05-2019 13:45,,,10.01
56888,16-05-2019 14:00,,,14.06
56889,16-05-2019 14:15,,,10.36
56890,16-05-2019 14:30,,,6.49
56891,16-05-2019 14:45,,,9.85
56892,16-05-2019 15:00,,,11.27
56893,16-05-2019 15:15,,,7.53
56894,16-05-2019 15:30,,,9.67
56895,16-05-2019 15:45,,,9.05
56896,16-05-2019 16:00,,,7.94
56897,16-05-2019 16:15,,,6.99
56898,16-05-2019 16:30,,,6.18
56899,16-05-2019 16:45,,,5.25
56900,16-05-2019 17:00,,,4.2
56901,16-05-2019 17:15,,,3.31
56902,16-05-2019 17:30,,,2.39
56903,16-05-2019 17:45,,,1.63
56904,16-05-2019 18:00,0,0,0
56905,16-05-2019 18:15,0,0,0
56906,16-05-2019 18:30,0,0,0
56907,16-05-2019 18:45,0,0,0
56908,16-05-2019 19:00,0,0,0
56909,16-05-2019 19:15,0,0,0
56910,16-05-2019 19:30,0,0,0
56911,16-05-2019 19:45,0,0,0
56912,16-05-2019 20:00,0,0,0
56913,16-05-2019 20:15,0,0,0
56914,16-05-2019 20:30,0,0,0
56915,16-05-2019 20:45,0,0,0
56916,16-05-2019 21:00,0,0,0
56917,16-05-2019 21:15,0,0,0
56918,16-05-2019 21:30,0,0,0
56919,16-05-2019 21:45,0,0,0
56920,16-05-2019 22:00,0,0,0
56921,16-05-2019 22:15,0,0,0
56922,16-05-2019 22:30,0,0,0
56923,16-05-2019 22:45,0,0,0
56924,16-05-2019 23:00,0,0,0
56925,16-05-2019 23:15,0,0,0
56926,16-05-2019 23:30,0,0,0
56927,16-05-2019 23:45,0,0,0
56928,17-05-2019 00:00,0,0,0
56929,17-05-2019 00:15,0,0,0
56930,17-05-2019 00:30,0,0,0
56931,17-05-2019 00:45,0,0,0
56932,17-05-2019 01:00,0,0,0
56933,17-05-2019 01:15,0,0,0
56934,17-05-2019 01:30,0,0,0
56935,17-05-2019 01:45,0,0,0
56936,17-05-2019 02:00,0,0,0
56937,17-05-2019 02:15,0,0,0
56938,17-05-2019 02:30,0,0,0
56939,17-05-2019 02:45,0,0,0
56940,17-05-2019 03:00,0,0,0
56941,17-05-2019 03:15,0,0,0
56942,17-05-2019 03:30,0,0,0
56943,17-05-2019 03:45,0,0,0
56944,17-05-2019 04:00,0,0,0
56945,17-05-2019 04:15,0,0,0
56946,17-05-2019 04:30,0,0,0
56947,17-05-2019 04:45,0,0,0
56948,17-05-2019 05:00,0,0,0
56949,17-05-2019 05:15,0,0,0
56950,17-05-2019 05:30,0,0,0
56951,17-05-2019 05:45,0,0,0
56952,17-05-2019 06:00,,,0
56953,17-05-2019 06:15,,,0.13
56954,17-05-2019 06:30,,,0.66
56955,17-05-2019 06:45,,,0.88
56956,17-05-2019 07:00,,,1.07
56957,17-05-2019 07:15,,,4.04
56958,17-05-2019 07:30,,,5.52
56959,17-05-2019 07:45,,,6.31
56960,17-05-2019 08:00,,,7.88
56961,17-05-2019 08:15,,,7.03
56962,17-05-2019 08:30,,,7.51
56963,17-05-2019 08:45,,,9.12
56964,17-05-2019 09:00,,,10.81
56965,17-05-2019 09:15,,,11.56
56966,17-05-2019 09:30,,,12.24
56967,17-05-2019 09:45,,,12.89
56968,17-05-2019 10:00,,,13.54
56969,17-05-2019 10:15,,,14.02
56970,17-05-2019 10:30,,,14.52
56971,17-05-2019 10:45,,,14.96
56972,17-05-2019 11:00,,,15.24
56973,17-05-2019 11:15,,,15.52
56974,17-05-2019 11:30,,,15.71
56975,17-05-2019 11:45,,,16.5
56976,17-05-2019 12:00,,,16.39
56977,17-05-2019 12:15,,,14.46
56978,17-05-2019 12:30,,,8.68
56979,17-05-2019 12:45,,,7.21
56980,17-05-2019 13:00,,,8.87
56981,17-05-2019 13:15,,,12.59
56982,17-05-2019 13:30,,,12.84
56983,17-05-2019 13:45,,,15.09
56984,17-05-2019 14:00,,,10.19
56985,17-05-2019 14:15,,,8.64
56986,17-05-2019 14:30,,,10.56
56987,17-05-2019 14:45,,,10.47
56988,17-05-2019 15:00,,,9.34
56989,17-05-2019 15:15,,,2.39
56990,17-05-2019 15:30,,,2.28
56991,17-05-2019 15:45,,,10.26
56992,17-05-2019 16:00,,,8.98
56993,17-05-2019 16:15,,,7.53
56994,17-05-2019 16:30,,,6.31
56995,17-05-2019 16:45,,,5.18
56996,17-05-2019 17:00,,,2.51
56997,17-05-2019 17:15,,,0.72
56998,17-05-2019 17:30,,,1.56
56999,17-05-2019 17:45,,,2.38
57000,17-05-2019 18:00,0,0,0
57001,17-05-2019 18:15,0,0,0
57002,17-05-2019 18:30,0,0,0
57003,17-05-2019 18:45,0,0,0
57004,17-05-2019 19:00,0,0,0
57005,17-05-2019 19:15,0,0,0
57006,17-05-2019 19:30,0,0,0
57007,17-05-2019 19:45,0,0,0
57008,17-05-2019 20:00,0,0,0
57009,17-05-2019 20:15,0,0,0
57010,17-05-2019 20:30,0,0,0
57011,17-05-2019 20:45,0,0,0
57012,17-05-2019 21:00,0,0,0
57013,17-05-2019 21:15,0,0,0
57014,17-05-2019 21:30,0,0,0
57015,17-05-2019 21:45,0,0,0
57016,17-05-2019 22:00,0,0,0
57017,17-05-2019 22:15,0,0,0
57018,17-05-2019 22:30,0,0,0
57019,17-05-2019 22:45,0,0,0
57020,17-05-2019 23:00,0,0,0
57021,17-05-2019 23:15,0,0,0
57022,17-05-2019 23:30,0,0,0
57023,17-05-2019 23:45,0,0,0
57024,18-05-2019 00:00,0,0,0
57025,18-05-2019 00:15,0,0,0
57026,18-05-2019 00:30,0,0,0
57027,18-05-2019 00:45,0,0,0
57028,18-05-2019 01:00,0,0,0
57029,18-05-2019 01:15,0,0,0
57030,18-05-2019 01:30,0,0,0
57031,18-05-2019 01:45,0,0,0
57032,18-05-2019 02:00,0,0,0
57033,18-05-2019 02:15,0,0,0
57034,18-05-2019 02:30,0,0,0
57035,18-05-2019 02:45,0,0,0
57036,18-05-2019 03:00,0,0,0
57037,18-05-2019 03:15,0,0,0
57038,18-05-2019 03:30,0,0,0
57039,18-05-2019 03:45,0,0,0
57040,18-05-2019 04:00,0,0,0
57041,18-05-2019 04:15,0,0,0
57042,18-05-2019 04:30,0,0,0
57043,18-05-2019 04:45,0,0,0
57044,18-05-2019 05:00,0,0,0
57045,18-05-2019 05:15,0,0,0
57046,18-05-2019 05:30,0,0,0
57047,18-05-2019 05:45,0,0,0
57048,18-05-2019 06:00,,,0.08
57049,18-05-2019 06:15,,,0.59
57050,18-05-2019 06:30,,,1.47
57051,18-05-2019 06:45,,,2.13
57052,18-05-2019 07:00,,,2.93
57053,18-05-2019 07:15,,,4.72
57054,18-05-2019 07:30,,,4.84
57055,18-05-2019 07:45,,,5.79
57056,18-05-2019 08:00,,,6.94
57057,18-05-2019 08:15,,,7.95
57058,18-05-2019 08:30,,,8.95
57059,18-05-2019 08:45,,,10.02
57060,18-05-2019 09:00,,,10.88
57061,18-05-2019 09:15,,,11.75
57062,18-05-2019 09:30,,,12.49
57063,18-05-2019 09:45,,,13.21
57064,18-05-2019 10:00,,,13.73
57065,18-05-2019 10:15,,,14.28
57066,18-05-2019 10:30,,,14.88
57067,18-05-2019 10:45,,,15.28
57068,18-05-2019 11:00,,,15.43
57069,18-05-2019 11:15,,,15.85
57070,18-05-2019 11:30,,,16.02
57071,18-05-2019 11:45,,,16.25
57072,18-05-2019 12:00,,,16.25
57073,18-05-2019 12:15,,,16.21
57074,18-05-2019 12:30,,,16.11
57075,18-05-2019 12:45,,,15.81
57076,18-05-2019 13:00,,,15.95
57077,18-05-2019 13:15,,,15.53
57078,18-05-2019 13:30,,,15.22
57079,18-05-2019 13:45,,,14.98
57080,18-05-2019 14:00,,,14.59
57081,18-05-2019 14:15,,,13.7
57082,18-05-2019 14:30,,,13.47
57083,18-05-2019 14:45,,,12.55
57084,18-05-2019 15:00,,,11.69
57085,18-05-2019 15:15,,,11.32
57086,18-05-2019 15:30,,,10.44
57087,18-05-2019 15:45,,,9.43
57088,18-05-2019 16:00,,,8.3
57089,18-05-2019 16:15,,,7.4
57090,18-05-2019 16:30,,,6.38
57091,18-05-2019 16:45,,,5.33
57092,18-05-2019 17:00,,,4.26
57093,18-05-2019 17:15,,,3.23
57094,18-05-2019 17:30,,,2.34
57095,18-05-2019 17:45,,,1.57
57096,18-05-2019 18:00,0,0,0
57097,18-05-2019 18:15,0,0,0
57098,18-05-2019 18:30,0,0,0
57099,18-05-2019 18:45,0,0,0
57100,18-05-2019 19:00,0,0,0
57101,18-05-2019 19:15,0,0,0
57102,18-05-2019 19:30,0,0,0
57103,18-05-2019 19:45,0,0,0
57104,18-05-2019 20:00,0,0,0
57105,18-05-2019 20:15,0,0,0
57106,18-05-2019 20:30,0,0,0
57107,18-05-2019 20:45,0,0,0
57108,18-05-2019 21:00,0,0,0
57109,18-05-2019 21:15,0,0,0
57110,18-05-2019 21:30,0,0,0
57111,18-05-2019 21:45,0,0,0
57112,18-05-2019 22:00,0,0,0
57113,18-05-2019 22:15,0,0,0
57114,18-05-2019 22:30,0,0,0
57115,18-05-2019 22:45,0,0,0
57116,18-05-2019 23:00,0,0,0
57117,18-05-2019 23:15,0,0,0
57118,18-05-2019 23:30,0,0,0
57119,18-05-2019 23:45,0,0,0
57120,19-05-2019 00:00,0,0,0
57121,19-05-2019 00:15,0,0,0
57122,19-05-2019 00:30,0,0,0
57123,19-05-2019 00:45,0,0,0
57124,19-05-2019 01:00,0,0,0
57125,19-05-2019 01:15,0,0,0
57126,19-05-2019 01:30,0,0,0
57127,19-05-2019 01:45,0,0,0
57128,19-05-2019 02:00,0,0,0
57129,19-05-2019 02:15,0,0,0
57130,19-05-2019 02:30,0,0,0
57131,19-05-2019 02:45,0,0,0
57132,19-05-2019 03:00,0,0,0
57133,19-05-2019 03:15,0,0,0
57134,19-05-2019 03:30,0,0,0
57135,19-05-2019 03:45,0,0,0
57136,19-05-2019 04:00,0,0,0
57137,19-05-2019 04:15,0,0,0
57138,19-05-2019 04:30,0,0,0
57139,19-05-2019 04:45,0,0,0
57140,19-05-2019 05:00,0,0,0
57141,19-05-2019 05:15,0,0,0
57142,19-05-2019 05:30,0,0,0
57143,19-05-2019 05:45,0,0,0
57144,19-05-2019 06:00,,,0.32
57145,19-05-2019 06:15,,,0.69
57146,19-05-2019 06:30,,,1.21
57147,19-05-2019 06:45,,,1.9
57148,19-05-2019 07:00,,,2.74
57149,19-05-2019 07:15,,,4.53
